workorderid,productid,orderqty,scrappedqty,startdate,enddate,duedate,scrapreasonid,modifieddate
50950,827,8,0,11/06/13,11/26/13,11/17/13,43,11/26/13
50951,828,2,0,11/06/13,11/26/13,11/17/13,53,11/26/13
50952,829,8,0,11/06/13,11/26/13,11/17/13,17,11/26/13
50953,833,1,0,11/06/13,11/16/13,11/17/13,17,11/16/13
50954,834,3,0,11/06/13,11/16/13,11/17/13,98,11/16/13
50955,835,2,0,11/06/13,11/16/13,11/17/13,108,11/16/13
50956,887,1,0,11/06/13,11/16/13,11/17/13,64,11/16/13
50957,888,1,0,11/06/13,11/16/13,11/17/13,24,11/16/13
50958,890,1,0,11/06/13,11/16/13,11/17/13,33,11/16/13
50959,891,1,0,11/06/13,11/16/13,11/17/13,15,11/16/13
50960,893,1,0,11/06/13,11/16/13,11/17/13,41,11/16/13
50961,894,35,0,11/06/13,11/26/13,11/17/13,99,11/26/13
50962,896,1,0,11/06/13,11/16/13,11/17/13,36,11/16/13
50963,897,1,0,11/06/13,11/16/13,11/17/13,20,11/16/13
50964,899,1,0,11/06/13,11/16/13,11/17/13,49,11/16/13
50965,904,2,0,11/06/13,11/16/13,11/17/13,95,11/16/13
50966,905,1,0,11/06/13,11/16/13,11/17/13,65,11/16/13
50967,919,1,0,11/06/13,11/16/13,11/17/13,44,11/16/13
50968,942,1,0,11/06/13,11/26/13,11/17/13,49,11/26/13
50969,943,1,0,11/06/13,11/26/13,11/17/13,57,11/26/13
50970,945,35,0,11/06/13,11/26/13,11/17/13,20,11/26/13
50971,946,3,0,11/06/13,11/26/13,11/17/13,60,11/26/13
50972,947,5,0,11/06/13,11/26/13,11/17/13,79,11/26/13
50973,949,8,0,11/06/13,11/26/13,11/17/13,17,11/26/13
50974,950,23,0,11/06/13,11/26/13,11/17/13,104,11/26/13
50975,951,4,0,11/06/13,11/26/13,11/17/13,3,11/26/13
50976,994,17,0,11/06/13,11/26/13,11/17/13,11,11/26/13
50977,995,12,0,11/06/13,11/26/13,11/17/13,112,11/26/13
50978,996,6,0,11/06/13,11/26/13,11/17/13,88,11/26/13
50979,3,350,0,11/06/13,11/16/13,11/17/13,120,11/16/13
50980,324,70,0,11/06/13,11/16/13,11/17/13,20,11/16/13
50981,327,35,0,11/06/13,11/16/13,11/17/13,120,11/16/13
50982,328,28,0,11/06/13,11/16/13,11/17/13,105,11/16/13
50983,329,26,0,11/06/13,11/16/13,11/17/13,63,11/16/13
50984,330,16,0,11/06/13,11/16/13,11/17/13,120,11/16/13
50985,398,35,0,11/06/13,11/16/13,11/17/13,67,11/16/13
50986,399,35,0,11/06/13,11/16/13,11/17/13,116,11/16/13
50987,400,18,0,11/06/13,11/16/13,11/17/13,99,11/16/13
50988,401,52,1,11/06/13,11/16/13,11/17/13,85,11/16/13
50989,529,35,0,11/06/13,11/16/13,11/17/13,76,11/16/13
50990,532,140,0,11/06/13,11/16/13,11/17/13,116,11/16/13
50991,533,35,0,11/06/13,11/16/13,11/17/13,51,11/16/13
50992,534,35,0,11/06/13,11/16/13,11/17/13,89,11/16/13
50993,802,8,0,11/06/13,11/26/13,11/17/13,7,11/26/13
50994,803,12,0,11/06/13,11/26/13,11/17/13,73,11/26/13
50995,804,15,0,11/06/13,11/26/13,11/17/13,32,11/26/13
50996,316,70,0,11/06/13,11/16/13,11/17/13,93,11/16/13
50997,331,70,0,11/06/13,11/16/13,11/17/13,59,11/16/13
50998,350,35,0,11/06/13,11/16/13,11/17/13,38,11/16/13
50999,531,35,0,11/06/13,11/16/13,11/17/13,106,11/16/13
51000,779,1,0,11/07/13,11/18/13,11/18/13,81,11/18/13
51001,781,3,0,11/07/13,11/18/13,11/18/13,96,11/18/13
51002,782,2,0,11/07/13,11/18/13,11/18/13,110,11/18/13
51003,783,1,0,11/07/13,11/18/13,11/18/13,106,11/18/13
51004,794,1,0,11/07/13,11/18/13,11/18/13,59,11/18/13
51005,795,1,0,11/07/13,11/18/13,11/18/13,116,11/18/13
51006,798,1,0,11/07/13,11/18/13,11/18/13,95,11/18/13
51007,800,2,0,11/07/13,11/18/13,11/18/13,66,11/18/13
51008,953,2,0,11/07/13,11/18/13,11/18/13,16,11/18/13
51009,954,2,0,11/07/13,11/18/13,11/18/13,11,11/18/13
51010,955,1,0,11/07/13,11/18/13,11/18/13,73,11/18/13
51011,956,3,0,11/07/13,11/18/13,11/18/13,71,11/18/13
51012,957,1,0,11/07/13,11/18/13,11/18/13,93,11/18/13
51013,958,1,0,11/07/13,11/18/13,11/18/13,36,11/18/13
51014,959,1,0,11/07/13,11/18/13,11/18/13,48,11/18/13
51015,964,2,0,11/07/13,11/18/13,11/18/13,105,11/18/13
51016,965,1,0,11/07/13,11/18/13,11/18/13,2,11/18/13
51017,966,1,0,11/07/13,11/18/13,11/18/13,26,11/18/13
51018,968,2,0,11/07/13,11/18/13,11/18/13,82,11/18/13
51019,969,1,0,11/07/13,11/18/13,11/18/13,49,11/18/13
51020,972,1,0,11/07/13,11/18/13,11/18/13,30,11/18/13
51021,974,1,0,11/07/13,11/18/13,11/18/13,4,11/18/13
51022,975,1,0,11/07/13,11/18/13,11/18/13,39,11/18/13
51023,976,1,0,11/07/13,11/18/13,11/18/13,84,11/18/13
51024,977,2,0,11/07/13,11/18/13,11/18/13,38,11/18/13
51025,980,1,0,11/07/13,11/18/13,11/18/13,93,11/18/13
51026,983,1,0,11/07/13,11/18/13,11/18/13,85,11/18/13
51027,990,1,0,11/07/13,11/18/13,11/18/13,115,11/18/13
51028,997,1,0,11/07/13,11/18/13,11/18/13,54,11/18/13
51029,998,3,0,11/07/13,11/18/13,11/18/13,53,11/18/13
51030,999,1,0,11/07/13,11/18/13,11/18/13,1,11/18/13
51031,514,3,0,11/07/13,11/18/13,11/18/13,8,11/18/13
51032,516,7,0,11/07/13,11/18/13,11/18/13,3,11/18/13
51033,517,7,0,11/07/13,11/18/13,11/18/13,118,11/18/13
51034,518,6,0,11/07/13,11/18/13,11/18/13,61,11/18/13
51035,519,2,0,11/07/13,11/18/13,11/18/13,75,11/18/13
51036,520,5,0,11/07/13,11/18/13,11/18/13,15,11/18/13
51037,521,3,0,11/07/13,11/18/13,11/18/13,75,11/18/13
51038,522,11,0,11/07/13,11/18/13,11/18/13,22,11/18/13
51039,722,2,0,11/07/13,11/17/13,11/18/13,2,11/17/13
51040,736,1,0,11/07/13,11/17/13,11/18/13,47,11/17/13
51041,737,3,0,11/07/13,11/17/13,11/18/13,27,11/17/13
51042,738,1,0,11/07/13,11/17/13,11/18/13,66,11/17/13
51043,742,3,0,11/07/13,11/17/13,11/18/13,120,11/17/13
51044,743,1,0,11/07/13,11/17/13,11/18/13,103,11/17/13
51045,747,2,0,11/07/13,11/18/13,11/18/13,52,11/18/13
51046,748,1,0,11/07/13,11/18/13,11/18/13,111,11/18/13
51047,805,13,0,11/07/13,11/18/13,11/18/13,91,11/18/13
51048,806,20,0,11/07/13,11/18/13,11/18/13,103,11/18/13
51049,807,11,0,11/07/13,11/18/13,11/18/13,66,11/18/13
51050,808,3,0,11/07/13,11/18/13,11/18/13,34,11/18/13
51051,810,7,0,11/07/13,11/18/13,11/18/13,72,11/18/13
51052,811,7,0,11/07/13,11/18/13,11/18/13,20,11/18/13
51053,812,6,0,11/07/13,11/18/13,11/18/13,104,11/18/13
51054,813,2,0,11/07/13,11/18/13,11/18/13,13,11/18/13
51055,815,3,0,11/07/13,11/18/13,11/18/13,85,11/18/13
51056,816,7,0,11/07/13,11/18/13,11/18/13,13,11/18/13
51057,818,7,0,11/07/13,11/18/13,11/18/13,47,11/18/13
51058,819,6,0,11/07/13,11/18/13,11/18/13,98,11/18/13
51059,820,2,0,11/07/13,11/18/13,11/18/13,106,11/18/13
51060,821,19,0,11/07/13,11/18/13,11/18/13,63,11/18/13
51061,823,3,0,11/07/13,11/18/13,11/18/13,120,11/18/13
51062,824,7,0,11/07/13,11/18/13,11/18/13,87,11/18/13
51063,826,7,0,11/07/13,11/18/13,11/18/13,43,11/18/13
51064,827,6,0,11/07/13,11/18/13,11/18/13,50,11/18/13
51065,828,2,0,11/07/13,11/18/13,11/18/13,63,11/18/13
51066,829,19,0,11/07/13,11/18/13,11/18/13,51,11/18/13
51067,833,1,0,11/07/13,11/17/13,11/18/13,96,11/17/13
51068,834,1,0,11/07/13,11/17/13,11/18/13,118,11/17/13
51069,835,3,0,11/07/13,11/17/13,11/18/13,19,11/17/13
51070,836,1,0,11/07/13,11/17/13,11/18/13,62,11/17/13
51071,839,1,0,11/07/13,11/17/13,11/18/13,112,11/17/13
51072,840,1,0,11/07/13,11/17/13,11/18/13,18,11/17/13
51073,885,1,0,11/07/13,11/17/13,11/18/13,67,11/17/13
51074,886,1,0,11/07/13,11/17/13,11/18/13,21,11/17/13
51075,887,2,0,11/07/13,11/17/13,11/18/13,44,11/17/13
51076,888,1,0,11/07/13,11/17/13,11/18/13,51,11/17/13
51077,889,3,0,11/07/13,11/17/13,11/18/13,23,11/17/13
51078,890,1,0,11/07/13,11/17/13,11/18/13,112,11/17/13
51079,892,3,0,11/07/13,11/17/13,11/18/13,40,11/17/13
51080,893,3,0,11/07/13,11/17/13,11/18/13,9,11/17/13
51081,894,44,0,11/07/13,11/18/13,11/18/13,36,11/18/13
51082,896,1,0,11/07/13,11/17/13,11/18/13,2,11/17/13
51083,897,1,0,11/07/13,11/17/13,11/18/13,13,11/17/13
51084,902,2,0,11/07/13,11/17/13,11/18/13,83,11/17/13
51085,906,1,0,11/07/13,11/17/13,11/18/13,13,11/17/13
51086,924,1,0,11/07/13,11/17/13,11/18/13,43,11/17/13
51087,942,1,0,11/07/13,11/18/13,11/18/13,75,11/18/13
51088,945,44,0,11/07/13,11/18/13,11/18/13,14,11/18/13
51089,946,5,0,11/07/13,11/18/13,11/18/13,1,11/18/13
51090,947,14,0,11/07/13,11/18/13,11/18/13,25,11/18/13
51091,949,13,0,11/07/13,11/18/13,11/18/13,9,11/18/13
51092,950,20,0,11/07/13,11/18/13,11/18/13,8,11/18/13
51093,951,11,0,11/07/13,11/18/13,11/18/13,59,11/18/13
51094,994,18,0,11/07/13,11/18/13,11/18/13,88,11/18/13
51095,995,13,0,11/07/13,11/18/13,11/18/13,66,11/18/13
51096,996,13,0,11/07/13,11/18/13,11/18/13,26,11/18/13
51097,3,440,0,11/07/13,11/17/13,11/18/13,91,11/17/13
51098,324,88,0,11/07/13,11/17/13,11/18/13,12,11/17/13
51099,327,44,0,11/07/13,11/17/13,11/18/13,58,11/17/13
51100,328,20,0,11/07/13,11/17/13,11/18/13,89,11/17/13
51101,329,30,0,11/07/13,11/17/13,11/18/13,102,11/17/13
51102,330,38,0,11/07/13,11/17/13,11/18/13,96,11/17/13
51103,398,44,0,11/07/13,11/17/13,11/18/13,72,11/17/13
51104,399,44,0,11/07/13,11/17/13,11/18/13,43,11/17/13
51105,400,20,0,11/07/13,11/17/13,11/18/13,50,11/17/13
51106,401,68,0,11/07/13,11/17/13,11/18/13,3,11/17/13
51107,529,44,0,11/07/13,11/17/13,11/18/13,7,11/17/13
51108,532,176,0,11/07/13,11/17/13,11/18/13,45,11/17/13
51109,533,44,0,11/07/13,11/17/13,11/18/13,102,11/17/13
51110,534,44,0,11/07/13,11/17/13,11/18/13,60,11/17/13
51111,802,13,0,11/07/13,11/18/13,11/18/13,103,11/18/13
51112,803,8,0,11/07/13,11/18/13,11/18/13,71,11/18/13
51113,804,23,0,11/07/13,11/18/13,11/18/13,17,11/18/13
51114,316,88,0,11/07/13,11/17/13,11/18/13,119,11/17/13
51115,331,88,0,11/07/13,11/17/13,11/18/13,22,11/17/13
51116,350,44,0,11/07/13,11/17/13,11/18/13,22,11/17/13
51117,531,44,0,11/07/13,11/17/13,11/18/13,11,11/17/13
51118,779,1,0,11/08/13,11/30/13,11/19/13,54,11/30/13
51119,782,1,0,11/08/13,11/30/13,11/19/13,95,11/30/13
51120,784,3,0,11/08/13,11/30/13,11/19/13,0,11/30/13
51121,792,1,0,11/08/13,11/30/13,11/19/13,88,11/30/13
51122,793,1,0,11/08/13,11/30/13,11/19/13,118,11/30/13
51123,796,2,0,11/08/13,11/30/13,11/19/13,113,11/30/13
51124,799,1,0,11/08/13,11/30/13,11/19/13,56,11/30/13
51125,800,2,0,11/08/13,11/30/13,11/19/13,4,11/30/13
51126,955,1,0,11/08/13,11/30/13,11/19/13,58,11/30/13
51127,957,2,0,11/08/13,11/30/13,11/19/13,2,11/30/13
51128,963,1,0,11/08/13,11/30/13,11/19/13,96,11/30/13
51129,967,2,0,11/08/13,11/30/13,11/19/13,111,11/30/13
51130,968,3,0,11/08/13,11/30/13,11/19/13,91,11/30/13
51131,972,1,0,11/08/13,11/30/13,11/19/13,62,11/30/13
51132,973,1,0,11/08/13,11/30/13,11/19/13,74,11/30/13
51133,974,1,0,11/08/13,11/30/13,11/19/13,94,11/30/13
51134,975,4,0,11/08/13,11/30/13,11/19/13,60,11/30/13
51135,976,3,0,11/08/13,11/30/13,11/19/13,67,11/30/13
51136,977,4,0,11/08/13,11/30/13,11/19/13,88,11/30/13
51137,980,1,0,11/08/13,11/30/13,11/19/13,60,11/30/13
51138,981,2,0,11/08/13,11/30/13,11/19/13,108,11/30/13
51139,982,1,0,11/08/13,11/30/13,11/19/13,33,11/30/13
51140,983,1,0,11/08/13,11/30/13,11/19/13,105,11/30/13
51141,988,2,0,11/08/13,11/30/13,11/19/13,103,11/30/13
51142,991,2,0,11/08/13,11/30/13,11/19/13,49,11/30/13
51143,997,2,0,11/08/13,11/30/13,11/19/13,25,11/30/13
51144,998,3,0,11/08/13,11/30/13,11/19/13,7,11/30/13
51145,999,1,0,11/08/13,11/30/13,11/19/13,73,11/30/13
51146,514,9,0,11/08/13,11/30/13,11/19/13,111,11/30/13
51147,516,5,0,11/08/13,11/30/13,11/19/13,9,11/30/13
51148,517,10,0,11/08/13,11/30/13,11/19/13,78,11/30/13
51149,518,12,0,11/08/13,11/30/13,11/19/13,54,11/30/13
51150,519,4,0,11/08/13,11/30/13,11/19/13,84,11/30/13
51151,520,1,0,11/08/13,11/30/13,11/19/13,114,11/30/13
51152,521,1,0,11/08/13,11/30/13,11/19/13,97,11/30/13
51153,522,8,0,11/08/13,11/30/13,11/19/13,19,11/30/13
51154,680,2,0,11/08/13,11/18/13,11/19/13,44,11/18/13
51155,706,1,0,11/08/13,11/18/13,11/19/13,119,11/18/13
51156,722,4,0,11/08/13,11/18/13,11/19/13,108,11/18/13
51157,736,2,0,11/08/13,11/18/13,11/19/13,48,11/18/13
51158,737,3,0,11/08/13,11/18/13,11/19/13,94,11/18/13
51159,738,1,0,11/08/13,11/18/13,11/19/13,69,11/18/13
51160,746,3,0,11/08/13,11/18/13,11/19/13,51,11/18/13
51161,747,1,0,11/08/13,11/30/13,11/19/13,8,11/30/13
51162,748,1,0,11/08/13,11/30/13,11/19/13,15,11/30/13
51163,805,15,0,11/08/13,11/30/13,11/19/13,90,11/30/13
51164,806,27,0,11/08/13,11/30/13,11/19/13,53,11/30/13
51165,807,8,0,11/08/13,11/30/13,11/19/13,39,11/30/13
51166,808,9,0,11/08/13,11/30/13,11/19/13,118,11/30/13
51167,810,5,0,11/08/13,11/30/13,11/19/13,66,11/30/13
51168,811,10,0,11/08/13,11/30/13,11/19/13,103,11/30/13
51169,812,12,0,11/08/13,11/30/13,11/19/13,20,11/30/13
51170,813,4,0,11/08/13,11/30/13,11/19/13,72,11/30/13
51171,815,9,0,11/08/13,11/30/13,11/19/13,51,11/30/13
51172,816,5,0,11/08/13,11/30/13,11/19/13,115,11/30/13
51173,818,10,0,11/08/13,11/30/13,11/19/13,82,11/30/13
51174,819,12,0,11/08/13,11/30/13,11/19/13,107,11/30/13
51175,820,4,0,11/08/13,11/30/13,11/19/13,68,11/30/13
51176,821,10,0,11/08/13,11/30/13,11/19/13,36,11/30/13
51177,823,9,0,11/08/13,11/30/13,11/19/13,105,11/30/13
51178,824,5,0,11/08/13,11/30/13,11/19/13,80,11/30/13
51179,826,10,0,11/08/13,11/30/13,11/19/13,54,11/30/13
51180,827,12,0,11/08/13,11/30/13,11/19/13,114,11/30/13
51181,828,4,0,11/08/13,11/30/13,11/19/13,59,11/30/13
51182,829,10,0,11/08/13,11/30/13,11/19/13,105,11/30/13
51183,833,1,0,11/08/13,11/18/13,11/19/13,64,11/18/13
51184,834,2,0,11/08/13,11/18/13,11/19/13,10,11/18/13
51185,835,6,0,11/08/13,11/18/13,11/19/13,23,11/18/13
51186,836,3,0,11/08/13,11/18/13,11/19/13,104,11/18/13
51187,838,1,0,11/08/13,11/18/13,11/19/13,35,11/18/13
51188,885,2,0,11/08/13,11/18/13,11/19/13,9,11/18/13
51189,888,1,0,11/08/13,11/18/13,11/19/13,100,11/18/13
51190,891,2,0,11/08/13,11/18/13,11/19/13,116,11/18/13
51191,892,4,0,11/08/13,11/18/13,11/19/13,39,11/18/13
51192,894,50,0,11/08/13,11/30/13,11/19/13,97,11/30/13
51193,901,1,0,11/08/13,11/18/13,11/19/13,68,11/18/13
51194,904,2,0,11/08/13,11/18/13,11/19/13,24,11/18/13
51195,905,1,0,11/08/13,11/18/13,11/19/13,3,11/18/13
51196,906,1,0,11/08/13,11/18/13,11/19/13,101,11/18/13
51197,920,2,0,11/08/13,11/18/13,11/19/13,40,11/18/13
51198,925,2,0,11/08/13,11/18/13,11/19/13,53,11/18/13
51199,942,1,0,11/08/13,11/30/13,11/19/13,0,11/30/13
51200,945,50,0,11/08/13,11/30/13,11/19/13,95,11/30/13
51201,946,1,0,11/08/13,11/30/13,11/19/13,14,11/30/13
51202,947,9,0,11/08/13,11/30/13,11/19/13,38,11/30/13
51203,949,15,0,11/08/13,11/30/13,11/19/13,17,11/30/13
51204,950,27,0,11/08/13,11/30/13,11/19/13,34,11/30/13
51205,951,8,0,11/08/13,11/30/13,11/19/13,14,11/30/13
51206,994,23,0,11/08/13,11/30/13,11/19/13,77,11/30/13
51207,995,15,0,11/08/13,11/30/13,11/19/13,79,11/30/13
51208,996,12,0,11/08/13,11/30/13,11/19/13,35,11/30/13
51209,3,500,0,11/08/13,11/18/13,11/19/13,76,11/18/13
51210,324,100,0,11/08/13,11/18/13,11/19/13,5,11/18/13
51211,327,50,0,11/08/13,11/18/13,11/19/13,63,11/18/13
51212,328,28,0,11/08/13,11/18/13,11/19/13,74,11/18/13
51213,329,52,0,11/08/13,11/18/13,11/19/13,94,11/18/13
51214,330,20,0,11/08/13,11/18/13,11/19/13,51,11/18/13
51215,398,50,0,11/08/13,11/18/13,11/19/13,112,11/18/13
51216,399,50,0,11/08/13,11/18/13,11/19/13,100,11/18/13
51217,400,38,0,11/08/13,11/18/13,11/19/13,60,11/18/13
51218,401,62,1,11/08/13,11/18/13,11/19/13,30,11/18/13
51219,529,50,0,11/08/13,11/18/13,11/19/13,112,11/18/13
51220,532,200,0,11/08/13,11/18/13,11/19/13,73,11/18/13
51221,533,50,0,11/08/13,11/18/13,11/19/13,2,11/18/13
51222,534,50,0,11/08/13,11/18/13,11/19/13,112,11/18/13
51223,802,15,0,11/08/13,11/30/13,11/19/13,10,11/30/13
51224,803,17,0,11/08/13,11/30/13,11/19/13,115,11/30/13
51225,804,18,0,11/08/13,11/30/13,11/19/13,50,11/30/13
51226,316,100,0,11/08/13,11/18/13,11/19/13,62,11/18/13
51227,331,100,0,11/08/13,11/18/13,11/19/13,30,11/18/13
51228,350,50,0,11/08/13,11/18/13,11/19/13,71,11/18/13
51229,531,50,0,11/08/13,11/18/13,11/19/13,37,11/18/13
51230,779,1,0,11/09/13,11/20/13,11/20/13,7,11/20/13
51231,781,2,0,11/09/13,11/20/13,11/20/13,27,11/20/13
51232,782,3,0,11/09/13,11/20/13,11/20/13,19,11/20/13
51233,784,1,0,11/09/13,11/20/13,11/20/13,113,11/20/13
51234,793,1,0,11/09/13,11/20/13,11/20/13,88,11/20/13
51235,798,1,0,11/09/13,11/20/13,11/20/13,93,11/20/13
51236,800,1,0,11/09/13,11/20/13,11/20/13,91,11/20/13
51237,955,1,0,11/09/13,11/20/13,11/20/13,78,11/20/13
51238,957,1,0,11/09/13,11/20/13,11/20/13,44,11/20/13
51239,964,3,0,11/09/13,11/20/13,11/20/13,11,11/20/13
51240,967,1,0,11/09/13,11/20/13,11/20/13,105,11/20/13
51241,969,1,0,11/09/13,11/20/13,11/20/13,53,11/20/13
51242,970,1,0,11/09/13,11/20/13,11/20/13,103,11/20/13
51243,973,2,0,11/09/13,11/20/13,11/20/13,41,11/20/13
51244,975,1,0,11/09/13,11/20/13,11/20/13,101,11/20/13
51245,977,3,0,11/09/13,11/20/13,11/20/13,43,11/20/13
51246,981,1,0,11/09/13,11/20/13,11/20/13,51,11/20/13
51247,988,1,0,11/09/13,11/20/13,11/20/13,4,11/20/13
51248,997,2,0,11/09/13,11/20/13,11/20/13,92,11/20/13
51249,998,1,0,11/09/13,11/20/13,11/20/13,97,11/20/13
51250,999,1,0,11/09/13,11/20/13,11/20/13,114,11/20/13
51251,514,2,0,11/09/13,11/20/13,11/20/13,52,11/20/13
51252,516,7,0,11/09/13,11/20/13,11/20/13,53,11/20/13
51253,517,7,0,11/09/13,11/20/13,11/20/13,66,11/20/13
51254,518,5,0,11/09/13,11/20/13,11/20/13,79,11/20/13
51255,519,1,0,11/09/13,11/20/13,11/20/13,80,11/20/13
51256,520,3,0,11/09/13,11/20/13,11/20/13,12,11/20/13
51257,521,1,0,11/09/13,11/20/13,11/20/13,75,11/20/13
51258,522,4,0,11/09/13,11/20/13,11/20/13,105,11/20/13
51259,722,3,0,11/09/13,11/19/13,11/20/13,21,11/19/13
51260,736,2,0,11/09/13,11/19/13,11/20/13,0,11/19/13
51261,737,1,0,11/09/13,11/19/13,11/20/13,49,11/19/13
51262,738,1,0,11/09/13,11/19/13,11/20/13,92,11/19/13
51263,742,2,0,11/09/13,11/19/13,11/20/13,87,11/19/13
51264,746,1,0,11/09/13,11/19/13,11/20/13,57,11/19/13
51265,747,3,0,11/09/13,11/20/13,11/20/13,9,11/20/13
51266,748,1,0,11/09/13,11/20/13,11/20/13,57,11/20/13
51267,805,11,0,11/09/13,11/20/13,11/20/13,90,11/20/13
51268,806,15,0,11/09/13,11/20/13,11/20/13,107,11/20/13
51269,807,4,0,11/09/13,11/20/13,11/20/13,103,11/20/13
51270,808,2,0,11/09/13,11/20/13,11/20/13,13,11/20/13
51271,810,7,0,11/09/13,11/20/13,11/20/13,61,11/20/13
51272,811,7,0,11/09/13,11/20/13,11/20/13,42,11/20/13
51273,812,5,0,11/09/13,11/20/13,11/20/13,12,11/20/13
51274,813,1,0,11/09/13,11/20/13,11/20/13,69,11/20/13
51275,815,2,0,11/09/13,11/20/13,11/20/13,118,11/20/13
51276,816,7,0,11/09/13,11/20/13,11/20/13,102,11/20/13
51277,818,7,0,11/09/13,11/20/13,11/20/13,68,11/20/13
51278,819,5,0,11/09/13,11/20/13,11/20/13,29,11/20/13
51279,820,1,0,11/09/13,11/20/13,11/20/13,119,11/20/13
51280,821,8,0,11/09/13,11/20/13,11/20/13,64,11/20/13
51281,823,2,0,11/09/13,11/20/13,11/20/13,33,11/20/13
51282,824,7,0,11/09/13,11/20/13,11/20/13,23,11/20/13
51283,826,7,0,11/09/13,11/20/13,11/20/13,29,11/20/13
51284,827,5,0,11/09/13,11/20/13,11/20/13,102,11/20/13
51285,828,1,0,11/09/13,11/20/13,11/20/13,7,11/20/13
51286,829,8,0,11/09/13,11/20/13,11/20/13,50,11/20/13
51287,833,3,0,11/09/13,11/19/13,11/20/13,21,11/19/13
51288,835,2,0,11/09/13,11/19/13,11/20/13,98,11/19/13
51289,838,1,0,11/09/13,11/19/13,11/20/13,83,11/19/13
51290,885,1,0,11/09/13,11/19/13,11/20/13,100,11/19/13
51291,888,1,0,11/09/13,11/19/13,11/20/13,93,11/19/13
51292,890,1,0,11/09/13,11/19/13,11/20/13,4,11/19/13
51293,891,1,0,11/09/13,11/19/13,11/20/13,83,11/19/13
51294,893,1,0,11/09/13,11/19/13,11/20/13,39,11/19/13
51295,894,30,0,11/09/13,11/20/13,11/20/13,17,11/20/13
51296,902,3,0,11/09/13,11/19/13,11/20/13,7,11/19/13
51297,904,1,0,11/09/13,11/19/13,11/20/13,15,11/19/13
51298,920,1,0,11/09/13,11/19/13,11/20/13,85,11/19/13
51299,945,30,0,11/09/13,11/20/13,11/20/13,53,11/20/13
51300,946,3,0,11/09/13,11/20/13,11/20/13,62,11/20/13
51301,947,5,0,11/09/13,11/20/13,11/20/13,34,11/20/13
51302,949,11,0,11/09/13,11/20/13,11/20/13,59,11/20/13
51303,950,15,0,11/09/13,11/20/13,11/20/13,57,11/20/13
51304,951,4,0,11/09/13,11/20/13,11/20/13,54,11/20/13
51305,994,14,0,11/09/13,11/20/13,11/20/13,80,11/20/13
51306,995,11,0,11/09/13,11/20/13,11/20/13,75,11/20/13
51307,996,5,0,11/09/13,11/20/13,11/20/13,32,11/20/13
51308,3,300,0,11/09/13,11/19/13,11/20/13,31,11/19/13
51309,324,60,0,11/09/13,11/19/13,11/20/13,35,11/19/13
51310,327,30,0,11/09/13,11/19/13,11/20/13,4,11/19/13
51311,328,18,0,11/09/13,11/19/13,11/20/13,49,11/19/13
51312,329,26,0,11/09/13,11/19/13,11/20/13,51,11/19/13
51313,330,16,0,11/09/13,11/19/13,11/20/13,43,11/19/13
51314,398,30,0,11/09/13,11/19/13,11/20/13,56,11/19/13
51315,399,30,0,11/09/13,11/19/13,11/20/13,71,11/19/13
51316,400,18,0,11/09/13,11/19/13,11/20/13,28,11/19/13
51317,401,42,0,11/09/13,11/19/13,11/20/13,50,11/19/13
51318,529,30,0,11/09/13,11/19/13,11/20/13,6,11/19/13
51319,532,120,0,11/09/13,11/19/13,11/20/13,87,11/19/13
51320,533,30,0,11/09/13,11/19/13,11/20/13,9,11/19/13
51321,534,30,0,11/09/13,11/19/13,11/20/13,92,11/19/13
51322,802,11,0,11/09/13,11/20/13,11/20/13,113,11/20/13
51323,803,6,0,11/09/13,11/20/13,11/20/13,56,11/20/13
51324,804,13,0,11/09/13,11/20/13,11/20/13,68,11/20/13
51325,316,60,0,11/09/13,11/19/13,11/20/13,75,11/19/13
51326,331,60,0,11/09/13,11/19/13,11/20/13,63,11/19/13
51327,350,30,0,11/09/13,11/19/13,11/20/13,60,11/19/13
51328,531,30,0,11/09/13,11/19/13,11/20/13,21,11/19/13
51329,780,2,0,11/10/13,12/04/13,11/21/13,88,12/04/13
51330,782,2,0,11/10/13,12/04/13,11/21/13,105,12/04/13
51331,783,1,0,11/10/13,12/04/13,11/21/13,107,12/04/13
51332,784,2,0,11/10/13,12/04/13,11/21/13,33,12/04/13
51333,793,1,0,11/10/13,12/04/13,11/21/13,25,12/04/13
51334,794,1,0,11/10/13,12/04/13,11/21/13,27,12/04/13
51335,799,2,0,11/10/13,12/04/13,11/21/13,59,12/04/13
51336,954,1,0,11/10/13,12/04/13,11/21/13,32,12/04/13
51337,955,2,0,11/10/13,12/04/13,11/21/13,45,12/04/13
51338,961,1,0,11/10/13,12/04/13,11/21/13,4,12/04/13
51339,963,1,0,11/10/13,12/04/13,11/21/13,15,12/04/13
51340,968,1,0,11/10/13,12/04/13,11/21/13,10,12/04/13
51341,970,1,0,11/10/13,12/04/13,11/21/13,78,12/04/13
51342,973,1,0,11/10/13,12/04/13,11/21/13,15,12/04/13
51343,976,1,0,11/10/13,12/04/13,11/21/13,4,12/04/13
51344,981,1,0,11/10/13,12/04/13,11/21/13,13,12/04/13
51345,991,1,0,11/10/13,12/04/13,11/21/13,82,12/04/13
51346,997,1,0,11/10/13,12/04/13,11/21/13,76,12/04/13
51347,998,3,0,11/10/13,12/04/13,11/21/13,64,12/04/13
